patch_path,source_image,split,class_id,class_name,source_type,bbox,crop_coordinates,source_index
results/fast_repro/exp06_roi/patches/val/background/32__random4.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/32.png,val,7,background,random_background,"[656, 446, 692, 458]","[656, 446, 692, 458]",4
results/fast_repro/exp06_roi/patches/val/background/792__random5.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/792.jpg,val,7,background,random_background,"[6, 0, 333, 288]","[6, 0, 333, 288]",5
results/fast_repro/exp06_roi/patches/val/background/211__random6.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/211.png,val,7,background,random_background,"[275, 50, 552, 360]","[275, 50, 552, 360]",6
results/fast_repro/exp06_roi/patches/val/background/552__random7.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/552.jpg,val,7,background,random_background,"[519, 15, 567, 45]","[519, 15, 567, 45]",7
results/fast_repro/exp06_roi/patches/val/background/987__random8.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/987.jpg,val,7,background,random_background,"[928, 37, 943, 49]","[928, 37, 943, 49]",8
results/fast_repro/exp06_roi/patches/val/background/955__random9.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/955.jpg,val,7,background,random_background,"[0, 0, 384, 288]","[0, 0, 384, 288]",9
results/fast_repro/exp06_roi/patches/val/background/677__random10.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/677.jpg,val,7,background,random_background,"[148, 34, 210, 93]","[148, 34, 210, 93]",10
results/fast_repro/exp06_roi/patches/val/background/824__random11.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/824.jpg,val,7,background,random_background,"[128, 0, 321, 288]","[128, 0, 321, 288]",11
results/fast_repro/exp06_roi/patches/val/background/535__random12.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/535.jpg,val,7,background,random_background,"[143, 456, 161, 479]","[143, 456, 161, 479]",12
results/fast_repro/exp06_roi/patches/val/background/411__random13.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/411.png,val,7,background,random_background,"[149, 495, 198, 513]","[149, 495, 198, 513]",13
results/fast_repro/exp06_roi/patches/val/background/668__random14.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/668.jpg,val,7,background,random_background,"[64, 270, 72, 284]","[64, 270, 72, 284]",14
results/fast_repro/exp06_roi/patches/val/background/842__random15.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/842.jpg,val,7,background,random_background,"[0, 0, 384, 288]","[0, 0, 384, 288]",15
results/fast_repro/exp06_roi/patches/val/background/907__random16.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/907.jpg,val,7,background,random_background,"[278, 89, 298, 118]","[278, 89, 298, 118]",16
results/fast_repro/exp06_roi/patches/val/background/700__random17.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/700.jpg,val,7,background,random_background,"[855, 39, 878, 203]","[855, 39, 878, 203]",17
results/fast_repro/exp06_roi/patches/val/background/905__random18.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/905.jpg,val,7,background,random_background,"[264, 103, 330, 250]","[264, 103, 330, 250]",18
results/fast_repro/exp06_roi/patches/val/background/660__random19.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/660.jpg,val,7,background,random_background,"[0, 32, 384, 263]","[0, 32, 384, 263]",19
results/fast_repro/exp06_roi/patches/val/background/373__random20.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/373.png,val,7,background,random_background,"[658, 143, 666, 235]","[658, 143, 666, 235]",20
results/fast_repro/exp06_roi/patches/val/background/516__random21.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/516.jpg,val,7,background,random_background,"[734, 121, 824, 198]","[734, 121, 824, 198]",21
results/fast_repro/exp06_roi/patches/val/background/523__random22.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/523.jpg,val,7,background,random_background,"[493, 490, 573, 553]","[493, 490, 573, 553]",22
results/fast_repro/exp06_roi/patches/val/background/857__random23.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/857.jpg,val,7,background,random_background,"[420, 22, 438, 40]","[420, 22, 438, 40]",23
results/fast_repro/exp06_roi/patches/val/background/538__random24.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/538.jpg,val,7,background,random_background,"[137, 644, 200, 675]","[137, 644, 200, 675]",24
results/fast_repro/exp06_roi/patches/val/background/897__random25.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/897.jpg,val,7,background,random_background,"[85, 66, 119, 111]","[85, 66, 119, 111]",25
results/fast_repro/exp06_roi/patches/val/background/568__random26.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/568.jpg,val,7,background,random_background,"[482, 493, 557, 554]","[482, 493, 557, 554]",26
results/fast_repro/exp06_roi/patches/val/background/432__random27.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/432.png,val,7,background,random_background,"[596, 186, 624, 203]","[596, 186, 624, 203]",27
results/fast_repro/exp06_roi/patches/val/background/896__random28.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/896.jpg,val,7,background,random_background,"[232, 17, 273, 165]","[232, 17, 273, 165]",28
results/fast_repro/exp06_roi/patches/val/background/523__random29.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/523.jpg,val,7,background,random_background,"[207, 267, 482, 655]","[207, 267, 482, 655]",29
results/fast_repro/exp06_roi/patches/val/background/888__random30.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/888.jpg,val,7,background,random_background,"[90, 121, 200, 198]","[90, 121, 200, 198]",30
results/fast_repro/exp06_roi/patches/val/background/1007__random31.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/1007.jpg,val,7,background,random_background,"[192, 30, 368, 151]","[192, 30, 368, 151]",31
results/fast_repro/exp06_roi/patches/val/background/244__random32.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/244.png,val,7,background,random_background,"[276, 423, 535, 491]","[276, 423, 535, 491]",32
results/fast_repro/exp06_roi/patches/val/background/925__random33.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/925.jpg,val,7,background,random_background,"[195, 179, 203, 195]","[195, 179, 203, 195]",33
results/fast_repro/exp06_roi/patches/val/background/990__random34.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/990.jpg,val,7,background,random_background,"[244, 119, 269, 150]","[244, 119, 269, 150]",34
results/fast_repro/exp06_roi/patches/val/background/231__random35.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/231.png,val,7,background,random_background,"[263, 96, 287, 133]","[263, 96, 287, 133]",35
results/fast_repro/exp06_roi/patches/val/background/32__random36.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/32.png,val,7,background,random_background,"[7, 384, 36, 395]","[7, 384, 36, 395]",36
results/fast_repro/exp06_roi/patches/val/background/506__random37.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/506.jpg,val,7,background,random_background,"[436, 667, 450, 682]","[436, 667, 450, 682]",37
results/fast_repro/exp06_roi/patches/val/background/989__random38.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/989.jpg,val,7,background,random_background,"[144, 23, 295, 266]","[144, 23, 295, 266]",38
results/fast_repro/exp06_roi/patches/val/background/565__random39.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/565.jpg,val,7,background,random_background,"[494, 91, 587, 132]","[494, 91, 587, 132]",39
results/fast_repro/exp06_roi/patches/val/background/681__random40.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/681.jpg,val,7,background,random_background,"[314, 352, 360, 409]","[314, 352, 360, 409]",40
results/fast_repro/exp06_roi/patches/val/background/722__random41.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/722.jpg,val,7,background,random_background,"[235, 457, 368, 526]","[235, 457, 368, 526]",41
results/fast_repro/exp06_roi/patches/val/background/416__random42.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/416.png,val,7,background,random_background,"[173, 281, 402, 442]","[173, 281, 402, 442]",42
results/fast_repro/exp06_roi/patches/val/background/87__random43.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/87.png,val,7,background,random_background,"[93, 421, 200, 529]","[93, 421, 200, 529]",43
results/fast_repro/exp06_roi/patches/val/background/392__random44.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/392.png,val,7,background,random_background,"[32, 134, 292, 185]","[32, 134, 292, 185]",44
results/fast_repro/exp06_roi/patches/val/background/519__random45.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/519.jpg,val,7,background,random_background,"[393, 205, 501, 641]","[393, 205, 501, 641]",45
results/fast_repro/exp06_roi/patches/val/background/907__random46.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/907.jpg,val,7,background,random_background,"[89, 163, 177, 216]","[89, 163, 177, 216]",46
results/fast_repro/exp06_roi/patches/val/background/877__random47.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/877.jpg,val,7,background,random_background,"[823, 530, 838, 678]","[823, 530, 838, 678]",47
results/fast_repro/exp06_roi/patches/val/background/571__random48.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/571.jpg,val,7,background,random_background,"[528, 118, 558, 162]","[528, 118, 558, 162]",48
results/fast_repro/exp06_roi/patches/val/background/905__random49.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/905.jpg,val,7,background,random_background,"[46, 140, 166, 179]","[46, 140, 166, 179]",49
results/fast_repro/exp06_roi/patches/val/background/568__random50.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/568.jpg,val,7,background,random_background,"[835, 283, 887, 343]","[835, 283, 887, 343]",50
results/fast_repro/exp06_roi/patches/val/background/522__random51.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/522.jpg,val,7,background,random_background,"[413, 588, 434, 607]","[413, 588, 434, 607]",51
results/fast_repro/exp06_roi/patches/val/background/881__random52.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/881.jpg,val,7,background,random_background,"[525, 263, 569, 275]","[525, 263, 569, 275]",52
results/fast_repro/exp06_roi/patches/val/background/939__random53.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/939.jpg,val,7,background,random_background,"[193, 247, 214, 275]","[193, 247, 214, 275]",53
results/fast_repro/exp06_roi/patches/val/background/538__random54.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/538.jpg,val,7,background,random_background,"[235, 459, 794, 695]","[235, 459, 794, 695]",54
results/fast_repro/exp06_roi/patches/val/background/990__random55.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/990.jpg,val,7,background,random_background,"[97, 162, 280, 239]","[97, 162, 280, 239]",55
results/fast_repro/exp06_roi/patches/val/background/519__random56.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/519.jpg,val,7,background,random_background,"[361, 528, 507, 554]","[361, 528, 507, 554]",56
results/fast_repro/exp06_roi/patches/val/background/939__random57.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/939.jpg,val,7,background,random_background,"[147, 47, 162, 55]","[147, 47, 162, 55]",57
results/fast_repro/exp06_roi/patches/val/background/729__random58.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/729.jpg,val,7,background,random_background,"[243, 160, 276, 179]","[243, 160, 276, 179]",58
results/fast_repro/exp06_roi/patches/val/background/660__random59.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/660.jpg,val,7,background,random_background,"[97, 127, 182, 170]","[97, 127, 182, 170]",59
results/fast_repro/exp06_roi/patches/val/background/211__random60.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/211.png,val,7,background,random_background,"[43, 246, 154, 357]","[43, 246, 154, 357]",60
results/fast_repro/exp06_roi/patches/val/background/684__random61.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/684.jpg,val,7,background,random_background,"[140, 62, 240, 248]","[140, 62, 240, 248]",61
results/fast_repro/exp06_roi/patches/val/background/464__random62.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/464.jpg,val,7,background,random_background,"[590, 65, 685, 309]","[590, 65, 685, 309]",62
results/fast_repro/exp06_roi/patches/val/background/87__random63.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/87.png,val,7,background,random_background,"[553, 33, 572, 61]","[553, 33, 572, 61]",63
results/fast_repro/exp06_roi/patches/val/background/881__random64.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/881.jpg,val,7,background,random_background,"[178, 468, 192, 481]","[178, 468, 192, 481]",64
results/fast_repro/exp06_roi/patches/val/background/328__random65.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/328.png,val,7,background,random_background,"[12, 215, 31, 239]","[12, 215, 31, 239]",65
results/fast_repro/exp06_roi/patches/val/background/703__random66.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/703.jpg,val,7,background,random_background,"[132, 47, 152, 96]","[132, 47, 152, 96]",66
results/fast_repro/exp06_roi/patches/val/background/951__random67.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/951.jpg,val,7,background,random_background,"[627, 351, 786, 511]","[627, 351, 786, 511]",67
results/fast_repro/exp06_roi/patches/val/background/677__random68.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/677.jpg,val,7,background,random_background,"[179, 190, 328, 220]","[179, 190, 328, 220]",68
results/fast_repro/exp06_roi/patches/val/background/677__random69.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/677.jpg,val,7,background,random_background,"[67, 58, 174, 214]","[67, 58, 174, 214]",69
results/fast_repro/exp06_roi/patches/val/background/251__random70.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/251.png,val,7,background,random_background,"[390, 50, 506, 432]","[390, 50, 506, 432]",70
results/fast_repro/exp06_roi/patches/val/background/364__random71.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/364.png,val,7,background,random_background,"[498, 76, 683, 369]","[498, 76, 683, 369]",71
results/fast_repro/exp06_roi/patches/val/background/545__random72.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/545.jpg,val,7,background,random_background,"[101, 167, 138, 211]","[101, 167, 138, 211]",72
results/fast_repro/exp06_roi/patches/val/background/793__random73.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/793.jpg,val,7,background,random_background,"[285, 238, 329, 282]","[285, 238, 329, 282]",73
results/fast_repro/exp06_roi/patches/val/background/548__random74.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/548.jpg,val,7,background,random_background,"[888, 620, 917, 662]","[888, 620, 917, 662]",74
results/fast_repro/exp06_roi/patches/val/background/484__random75.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/484.jpg,val,7,background,random_background,"[178, 291, 197, 335]","[178, 291, 197, 335]",75
results/fast_repro/exp06_roi/patches/val/background/660__random76.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/660.jpg,val,7,background,random_background,"[114, 0, 321, 288]","[114, 0, 321, 288]",76
results/fast_repro/exp06_roi/patches/val/background/703__random77.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/703.jpg,val,7,background,random_background,"[74, 222, 97, 278]","[74, 222, 97, 278]",77
results/fast_repro/exp06_roi/patches/val/background/422__random78.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/422.png,val,7,background,random_background,"[414, 434, 563, 534]","[414, 434, 563, 534]",78
results/fast_repro/exp06_roi/patches/val/background/187__random79.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/187.png,val,7,background,random_background,"[81, 334, 514, 441]","[81, 334, 514, 441]",79
results/fast_repro/exp06_roi/patches/val/background/574__random80.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/574.jpg,val,7,background,random_background,"[908, 455, 936, 476]","[908, 455, 936, 476]",80
results/fast_repro/exp06_roi/patches/val/background/45__random81.jpg,/root/autodl-tmp/borescope-new-seg-data/v1/images/val/45.png,val,7,background,random_background,"[380, 179, 702, 466]","[380, 179, 702, 466]",81
